?SNDlib native format; type: network; version: 1.0
# network germany50

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  Aachen ( 6.04 50.76 )
  Augsburg ( 10.90 48.33 )
  Bayreuth ( 11.59 49.93 )
  Berlin ( 13.39 52.52 )
  Bielefeld ( 8.50 52.04 )
  Braunschweig ( 10.55 52.28 )
  Bremen ( 8.85 53.11 )
  Bremerhaven ( 8.58 53.54 )
  Chemnitz ( 12.93 50.84 )
  Darmstadt ( 8.65 49.89 )
  Dortmund ( 7.45 51.51 )
  Dresden ( 13.73 51.03 )
  Duesseldorf ( 6.77 51.25 )
  Erfurt ( 11.04 50.98 )
  Essen ( 7.02 51.46 )
  Flensburg ( 9.45 54.77 )
  Frankfurt ( 8.71 50.12 )
  Freiburg ( 7.80 47.98 )
  Fulda ( 9.69 50.56 )
  Giessen ( 8.67 50.57 )
  Greifswald ( 13.40 54.09 )
  Hamburg ( 9.99 53.57 )
  Hannover ( 9.72 52.38 )
  Kaiserslautern ( 7.75 49.43 )
  Karlsruhe ( 8.41 49.01 )
  Kassel ( 9.51 51.32 )
  Kempten ( 10.32 47.72 )
  Kiel ( 10.12 54.34 )
  Koblenz ( 7.52 50.40 )
  Koeln ( 6.87 50.94 )
  Konstanz ( 9.18 47.66 )
  Leipzig ( 12.38 51.34 )
  Magdeburg ( 11.64 52.14 )
  Mannheim ( 8.49 49.49 )
  Muenchen ( 11.57 48.15 )
  Muenster ( 7.60 51.97 )
  Norden ( 7.21 53.60 )
  Nuernberg ( 11.03 49.57 )
  Oldenburg ( 8.21 53.11 )
  Osnabrueck ( 8.03 52.28 )
  Passau ( 13.46 48.57 )
  Regensburg ( 12.09 49.00 )
  Saarbruecken ( 7.03 49.23 )
  Schwerin ( 11.45 53.55 )
  Siegen ( 8.03 50.91 )
  Stuttgart ( 9.10 48.74 )
  Trier ( 6.68 49.75 )
  Ulm ( 9.99 48.40 )
  Wesel ( 6.37 51.39 )
  Wuerzburg ( 9.97 49.78 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
  Muenster_Bremerhaven ( Muenster Bremerhaven ) 1 2.00 UNLIMITED
  Muenster_Norden ( Muenster Norden ) 1 2.00 UNLIMITED
  Muenster_Hannover ( Muenster Hannover ) 1 2.00 UNLIMITED
  Muenster_Bielefeld ( Muenster Bielefeld ) 1 5.00 UNLIMITED
  Muenster_Osnabrueck ( Muenster Osnabrueck ) 1 2.00 UNLIMITED
  Muenster_Kassel ( Muenster Kassel ) 1 3.00 UNLIMITED
  Muenster_Frankfurt ( Muenster Frankfurt ) 1 3.00 UNLIMITED
  Muenster_Fulda ( Muenster Fulda ) 1 2.00 UNLIMITED
  Muenster_Konstanz ( Muenster Konstanz ) 1 2.00 UNLIMITED
  Muenster_Nuernberg ( Muenster Nuernberg ) 1 2.00 UNLIMITED
  Koblenz_Siegen ( Koblenz Siegen ) 1 2.00 UNLIMITED
  Koblenz_Berlin ( Koblenz Berlin ) 1 2.00 UNLIMITED
  Koblenz_Dresden ( Koblenz Dresden ) 1 2.00 UNLIMITED
  Koblenz_Hamburg ( Koblenz Hamburg ) 1 2.00 UNLIMITED
  Koblenz_Bremerhaven ( Koblenz Bremerhaven ) 1 2.00 UNLIMITED
  Koblenz_Norden ( Koblenz Norden ) 1 2.00 UNLIMITED
  Koblenz_Bielefeld ( Koblenz Bielefeld ) 1 2.00 UNLIMITED
  Koblenz_Osnabrueck ( Koblenz Osnabrueck ) 1 2.00 UNLIMITED
  Koblenz_Kassel ( Koblenz Kassel ) 1 2.00 UNLIMITED
  Koblenz_Frankfurt ( Koblenz Frankfurt ) 1 2.00 UNLIMITED
  Koblenz_Darmstadt ( Koblenz Darmstadt ) 1 6.00 UNLIMITED
  Koblenz_Mannheim ( Koblenz Mannheim ) 1 2.00 UNLIMITED
  Koblenz_Kaiserslautern ( Koblenz Kaiserslautern ) 1 2.00 UNLIMITED
  Koblenz_Giessen ( Koblenz Giessen ) 1 2.00 UNLIMITED
  Koblenz_Trier ( Koblenz Trier ) 1 2.00 UNLIMITED
  Koblenz_Fulda ( Koblenz Fulda ) 1 2.00 UNLIMITED
  Koblenz_Saarbruecken ( Koblenz Saarbruecken ) 1 2.00 UNLIMITED
  Koblenz_Konstanz ( Koblenz Konstanz ) 1 2.00 UNLIMITED
  Koblenz_Wuerzburg ( Koblenz Wuerzburg ) 1 2.00 UNLIMITED
  Siegen_Berlin ( Siegen Berlin ) 1 2.00 UNLIMITED
  Siegen_Hamburg ( Siegen Hamburg ) 1 2.00 UNLIMITED
  Siegen_Bremerhaven ( Siegen Bremerhaven ) 1 2.00 UNLIMITED
  Siegen_Osnabrueck ( Siegen Osnabrueck ) 1 2.00 UNLIMITED
  Siegen_Frankfurt ( Siegen Frankfurt ) 1 2.00 UNLIMITED
  Siegen_Mannheim ( Siegen Mannheim ) 1 2.00 UNLIMITED
  Siegen_Giessen ( Siegen Giessen ) 1 2.00 UNLIMITED
  Siegen_Fulda ( Siegen Fulda ) 1 2.00 UNLIMITED
  Siegen_Saarbruecken ( Siegen Saarbruecken ) 1 2.00 UNLIMITED
  Siegen_Konstanz ( Siegen Konstanz ) 1 2.00 UNLIMITED
  Siegen_Nuernberg ( Siegen Nuernberg ) 1 2.00 UNLIMITED
  Wesel_Berlin ( Wesel Berlin ) 1 2.00 UNLIMITED
  Wesel_Hamburg ( Wesel Hamburg ) 1 2.00 UNLIMITED
  Wesel_Bremerhaven ( Wesel Bremerhaven ) 1 2.00 UNLIMITED
  Wesel_Norden ( Wesel Norden ) 1 2.00 UNLIMITED
  Wesel_Bielefeld ( Wesel Bielefeld ) 1 2.00 UNLIMITED
  Wesel_Osnabrueck ( Wesel Osnabrueck ) 1 2.00 UNLIMITED
  Wesel_Frankfurt ( Wesel Frankfurt ) 1 2.00 UNLIMITED
  Wesel_Fulda ( Wesel Fulda ) 1 2.00 UNLIMITED
  Wesel_Saarbruecken ( Wesel Saarbruecken ) 1 2.00 UNLIMITED
  Wesel_Konstanz ( Wesel Konstanz ) 1 2.00 UNLIMITED
  Berlin_Leipzig ( Berlin Leipzig ) 1 20.00 UNLIMITED
  Berlin_Dresden ( Berlin Dresden ) 1 11.00 UNLIMITED
  Berlin_Erfurt ( Berlin Erfurt ) 1 3.00 UNLIMITED
  Berlin_Chemnitz ( Berlin Chemnitz ) 1 2.00 UNLIMITED
  Berlin_Schwerin ( Berlin Schwerin ) 1 3.00 UNLIMITED
  Berlin_Magdeburg ( Berlin Magdeburg ) 1 7.00 UNLIMITED
  Berlin_Greifswald ( Berlin Greifswald ) 1 4.00 UNLIMITED
  Berlin_Hamburg ( Berlin Hamburg ) 1 23.00 UNLIMITED
  Berlin_Bremen ( Berlin Bremen ) 1 2.00 UNLIMITED
  Berlin_Kiel ( Berlin Kiel ) 1 2.00 UNLIMITED
  Berlin_Oldenburg ( Berlin Oldenburg ) 1 2.00 UNLIMITED
  Berlin_Bremerhaven ( Berlin Bremerhaven ) 1 2.00 UNLIMITED
  Berlin_Hannover ( Berlin Hannover ) 1 25.00 UNLIMITED
  Berlin_Bielefeld ( Berlin Bielefeld ) 1 2.00 UNLIMITED
  Berlin_Braunschweig ( Berlin Braunschweig ) 1 2.00 UNLIMITED
  Berlin_Osnabrueck ( Berlin Osnabrueck ) 1 2.00 UNLIMITED
  Berlin_Kassel ( Berlin Kassel ) 1 2.00 UNLIMITED
  Berlin_Frankfurt ( Berlin Frankfurt ) 1 16.00 UNLIMITED
  Berlin_Darmstadt ( Berlin Darmstadt ) 1 2.00 UNLIMITED
  Berlin_Mannheim ( Berlin Mannheim ) 1 2.00 UNLIMITED
  Berlin_Kaiserslautern ( Berlin Kaiserslautern ) 1 2.00 UNLIMITED
  Berlin_Giessen ( Berlin Giessen ) 1 2.00 UNLIMITED
  Berlin_Trier ( Berlin Trier ) 1 2.00 UNLIMITED
  Berlin_Fulda ( Berlin Fulda ) 1 2.00 UNLIMITED
  Berlin_Saarbruecken ( Berlin Saarbruecken ) 1 2.00 UNLIMITED
  Berlin_Stuttgart ( Berlin Stuttgart ) 1 3.00 UNLIMITED
  Berlin_Karlsruhe ( Berlin Karlsruhe ) 1 2.00 UNLIMITED
  Berlin_Ulm ( Berlin Ulm ) 1 2.00 UNLIMITED
  Berlin_Konstanz ( Berlin Konstanz ) 1 2.00 UNLIMITED
  Berlin_Freiburg ( Berlin Freiburg ) 1 2.00 UNLIMITED
  Berlin_Muenchen ( Berlin Muenchen ) 1 4.00 UNLIMITED
  Berlin_Augsburg ( Berlin Augsburg ) 1 2.00 UNLIMITED
  Berlin_Passau ( Berlin Passau ) 1 2.00 UNLIMITED
  Berlin_Nuernberg ( Berlin Nuernberg ) 1 3.00 UNLIMITED
  Berlin_Bayreuth ( Berlin Bayreuth ) 1 2.00 UNLIMITED
  Berlin_Wuerzburg ( Berlin Wuerzburg ) 1 2.00 UNLIMITED
  Leipzig_Dresden ( Leipzig Dresden ) 1 10.00 UNLIMITED
  Leipzig_Erfurt ( Leipzig Erfurt ) 1 11.00 UNLIMITED
  Leipzig_Chemnitz ( Leipzig Chemnitz ) 1 3.00 UNLIMITED
  Leipzig_Schwerin ( Leipzig Schwerin ) 1 2.00 UNLIMITED
  Leipzig_Magdeburg ( Leipzig Magdeburg ) 1 6.00 UNLIMITED
  Leipzig_Greifswald ( Leipzig Greifswald ) 1 2.00 UNLIMITED
  Leipzig_Hamburg ( Leipzig Hamburg ) 1 17.00 UNLIMITED
  Leipzig_Hannover ( Leipzig Hannover ) 1 3.00 UNLIMITED
  Leipzig_Bielefeld ( Leipzig Bielefeld ) 1 2.00 UNLIMITED
  Leipzig_Braunschweig ( Leipzig Braunschweig ) 1 2.00 UNLIMITED
  Leipzig_Frankfurt ( Leipzig Frankfurt ) 1 4.00 UNLIMITED
  Leipzig_Darmstadt ( Leipzig Darmstadt ) 1 2.00 UNLIMITED
  Leipzig_Mannheim ( Leipzig Mannheim ) 1 2.00 UNLIMITED
  Leipzig_Stuttgart ( Leipzig Stuttgart ) 1 2.00 UNLIMITED
  Leipzig_Karlsruhe ( Leipzig Karlsruhe ) 1 2.00 UNLIMITED
  Leipzig_Ulm ( Leipzig Ulm ) 1 2.00 UNLIMITED
  Leipzig_Muenchen ( Leipzig Muenchen ) 1 3.00 UNLIMITED
  Leipzig_Augsburg ( Leipzig Augsburg ) 1 2.00 UNLIMITED
  Leipzig_Nuernberg ( Leipzig Nuernberg ) 1 9.00 UNLIMITED
  Leipzig_Wuerzburg ( Leipzig Wuerzburg ) 1 2.00 UNLIMITED
  Dresden_Erfurt ( Dresden Erfurt ) 1 2.00 UNLIMITED
  Dresden_Chemnitz ( Dresden Chemnitz ) 1 4.00 UNLIMITED
  Dresden_Schwerin ( Dresden Schwerin ) 1 2.00 UNLIMITED
  Dresden_Magdeburg ( Dresden Magdeburg ) 1 2.00 UNLIMITED
  Dresden_Greifswald ( Dresden Greifswald ) 1 2.00 UNLIMITED
  Dresden_Hamburg ( Dresden Hamburg ) 1 2.00 UNLIMITED
  Dresden_Bremen ( Dresden Bremen ) 1 2.00 UNLIMITED
  Dresden_Kiel ( Dresden Kiel ) 1 2.00 UNLIMITED
  Dresden_Norden ( Dresden Norden ) 1 2.00 UNLIMITED
  Dresden_Hannover ( Dresden Hannover ) 1 2.00 UNLIMITED
  Dresden_Bielefeld ( Dresden Bielefeld ) 1 2.00 UNLIMITED
  Dresden_Braunschweig ( Dresden Braunschweig ) 1 2.00 UNLIMITED
  Dresden_Kassel ( Dresden Kassel ) 1 2.00 UNLIMITED
  Dresden_Frankfurt ( Dresden Frankfurt ) 1 2.00 UNLIMITED
  Dresden_Darmstadt ( Dresden Darmstadt ) 1 2.00 UNLIMITED
  Dresden_Mannheim ( Dresden Mannheim ) 1 2.00 UNLIMITED
  Dresden_Trier ( Dresden Trier ) 1 2.00 UNLIMITED
  Dresden_Stuttgart ( Dresden Stuttgart ) 1 2.00 UNLIMITED
  Dresden_Karlsruhe ( Dresden Karlsruhe ) 1 2.00 UNLIMITED
  Dresden_Ulm ( Dresden Ulm ) 1 2.00 UNLIMITED
  Dresden_Konstanz ( Dresden Konstanz ) 1 2.00 UNLIMITED
  Dresden_Freiburg ( Dresden Freiburg ) 1 2.00 UNLIMITED
  Dresden_Muenchen ( Dresden Muenchen ) 1 2.00 UNLIMITED
  Dresden_Augsburg ( Dresden Augsburg ) 1 2.00 UNLIMITED
  Dresden_Nuernberg ( Dresden Nuernberg ) 1 2.00 UNLIMITED
  Dresden_Bayreuth ( Dresden Bayreuth ) 1 2.00 UNLIMITED
  Dresden_Wuerzburg ( Dresden Wuerzburg ) 1 2.00 UNLIMITED
  Dresden_Regensburg ( Dresden Regensburg ) 1 2.00 UNLIMITED
  Erfurt_Chemnitz ( Erfurt Chemnitz ) 1 2.00 UNLIMITED
  Erfurt_Schwerin ( Erfurt Schwerin ) 1 2.00 UNLIMITED
  Erfurt_Magdeburg ( Erfurt Magdeburg ) 1 6.00 UNLIMITED
  Erfurt_Hamburg ( Erfurt Hamburg ) 1 2.00 UNLIMITED
  Erfurt_Bremen ( Erfurt Bremen ) 1 2.00 UNLIMITED
  Erfurt_Kiel ( Erfurt Kiel ) 1 2.00 UNLIMITED
  Erfurt_Hannover ( Erfurt Hannover ) 1 2.00 UNLIMITED
  Erfurt_Bielefeld ( Erfurt Bielefeld ) 1 2.00 UNLIMITED
  Erfurt_Braunschweig ( Erfurt Braunschweig ) 1 2.00 UNLIMITED
  Erfurt_Kassel ( Erfurt Kassel ) 1 2.00 UNLIMITED
  Erfurt_Frankfurt ( Erfurt Frankfurt ) 1 5.00 UNLIMITED
  Erfurt_Darmstadt ( Erfurt Darmstadt ) 1 2.00 UNLIMITED
  Erfurt_Mannheim ( Erfurt Mannheim ) 1 2.00 UNLIMITED
  Erfurt_Giessen ( Erfurt Giessen ) 1 2.00 UNLIMITED
  Erfurt_Fulda ( Erfurt Fulda ) 1 2.00 UNLIMITED
  Erfurt_Stuttgart ( Erfurt Stuttgart ) 1 2.00 UNLIMITED
  Erfurt_Karlsruhe ( Erfurt Karlsruhe ) 1 2.00 UNLIMITED
  Erfurt_Muenchen ( Erfurt Muenchen ) 1 2.00 UNLIMITED
  Erfurt_Augsburg ( Erfurt Augsburg ) 1 2.00 UNLIMITED
  Erfurt_Nuernberg ( Erfurt Nuernberg ) 1 2.00 UNLIMITED
  Erfurt_Bayreuth ( Erfurt Bayreuth ) 1 2.00 UNLIMITED
  Erfurt_Wuerzburg ( Erfurt Wuerzburg ) 1 2.00 UNLIMITED
  Chemnitz_Schwerin ( Chemnitz Schwerin ) 1 2.00 UNLIMITED
  Chemnitz_Magdeburg ( Chemnitz Magdeburg ) 1 2.00 UNLIMITED
  Chemnitz_Hamburg ( Chemnitz Hamburg ) 1 2.00 UNLIMITED
  Chemnitz_Hannover ( Chemnitz Hannover ) 1 2.00 UNLIMITED
  Chemnitz_Bielefeld ( Chemnitz Bielefeld ) 1 2.00 UNLIMITED
  Chemnitz_Braunschweig ( Chemnitz Braunschweig ) 1 2.00 UNLIMITED
  Chemnitz_Frankfurt ( Chemnitz Frankfurt ) 1 2.00 UNLIMITED
  Chemnitz_Mannheim ( Chemnitz Mannheim ) 1 2.00 UNLIMITED
  Chemnitz_Giessen ( Chemnitz Giessen ) 1 2.00 UNLIMITED
  Chemnitz_Stuttgart ( Chemnitz Stuttgart ) 1 2.00 UNLIMITED
  Chemnitz_Karlsruhe ( Chemnitz Karlsruhe ) 1 2.00 UNLIMITED
  Chemnitz_Muenchen ( Chemnitz Muenchen ) 1 2.00 UNLIMITED
  Chemnitz_Augsburg ( Chemnitz Augsburg ) 1 2.00 UNLIMITED
  Chemnitz_Nuernberg ( Chemnitz Nuernberg ) 1 2.00 UNLIMITED
  Chemnitz_Bayreuth ( Chemnitz Bayreuth ) 1 2.00 UNLIMITED
  Chemnitz_Wuerzburg ( Chemnitz Wuerzburg ) 1 2.00 UNLIMITED
  Schwerin_Magdeburg ( Schwerin Magdeburg ) 1 2.00 UNLIMITED
  Schwerin_Greifswald ( Schwerin Greifswald ) 1 2.00 UNLIMITED
  Schwerin_Hamburg ( Schwerin Hamburg ) 1 8.00 UNLIMITED
  Schwerin_Bremen ( Schwerin Bremen ) 1 2.00 UNLIMITED
  Schwerin_Kiel ( Schwerin Kiel ) 1 3.00 UNLIMITED
  Schwerin_Hannover ( Schwerin Hannover ) 1 2.00 UNLIMITED
  Schwerin_Bielefeld ( Schwerin Bielefeld ) 1 2.00 UNLIMITED
  Schwerin_Frankfurt ( Schwerin Frankfurt ) 1 2.00 UNLIMITED
  Schwerin_Mannheim ( Schwerin Mannheim ) 1 2.00 UNLIMITED
  Schwerin_Stuttgart ( Schwerin Stuttgart ) 1 2.00 UNLIMITED
  Schwerin_Karlsruhe ( Schwerin Karlsruhe ) 1 2.00 UNLIMITED
  Schwerin_Muenchen ( Schwerin Muenchen ) 1 2.00 UNLIMITED
  Schwerin_Augsburg ( Schwerin Augsburg ) 1 2.00 UNLIMITED
  Schwerin_Nuernberg ( Schwerin Nuernberg ) 1 2.00 UNLIMITED
  Schwerin_Wuerzburg ( Schwerin Wuerzburg ) 1 2.00 UNLIMITED
  Magdeburg_Greifswald ( Magdeburg Greifswald ) 1 2.00 UNLIMITED
  Magdeburg_Hamburg ( Magdeburg Hamburg ) 1 2.00 UNLIMITED
  Magdeburg_Bremen ( Magdeburg Bremen ) 1 2.00 UNLIMITED
  Magdeburg_Kiel ( Magdeburg Kiel ) 1 2.00 UNLIMITED
  Magdeburg_Hannover ( Magdeburg Hannover ) 1 2.00 UNLIMITED
  Magdeburg_Bielefeld ( Magdeburg Bielefeld ) 1 2.00 UNLIMITED
  Magdeburg_Braunschweig ( Magdeburg Braunschweig ) 1 3.00 UNLIMITED
  Magdeburg_Frankfurt ( Magdeburg Frankfurt ) 1 2.00 UNLIMITED
  Magdeburg_Mannheim ( Magdeburg Mannheim ) 1 2.00 UNLIMITED
  Magdeburg_Stuttgart ( Magdeburg Stuttgart ) 1 2.00 UNLIMITED
  Magdeburg_Karlsruhe ( Magdeburg Karlsruhe ) 1 2.00 UNLIMITED
  Magdeburg_Muenchen ( Magdeburg Muenchen ) 1 2.00 UNLIMITED
  Magdeburg_Augsburg ( Magdeburg Augsburg ) 1 2.00 UNLIMITED
  Magdeburg_Nuernberg ( Magdeburg Nuernberg ) 1 2.00 UNLIMITED
  Magdeburg_Bayreuth ( Magdeburg Bayreuth ) 1 2.00 UNLIMITED
  Magdeburg_Wuerzburg ( Magdeburg Wuerzburg ) 1 2.00 UNLIMITED
  Greifswald_Hamburg ( Greifswald Hamburg ) 1 2.00 UNLIMITED
  Greifswald_Bremen ( Greifswald Bremen ) 1 2.00 UNLIMITED
  Greifswald_Kiel ( Greifswald Kiel ) 1 2.00 UNLIMITED
  Greifswald_Hannover ( Greifswald Hannover ) 1 2.00 UNLIMITED
  Greifswald_Bielefeld ( Greifswald Bielefeld ) 1 2.00 UNLIMITED
  Greifswald_Frankfurt ( Greifswald Frankfurt ) 1 2.00 UNLIMITED
  Greifswald_Karlsruhe ( Greifswald Karlsruhe ) 1 2.00 UNLIMITED
  Hamburg_Bremen ( Hamburg Bremen ) 1 13.00 UNLIMITED
  Hamburg_Kiel ( Hamburg Kiel ) 1 14.00 UNLIMITED
  Hamburg_Oldenburg ( Hamburg Oldenburg ) 1 2.00 UNLIMITED
  Hamburg_Flensburg ( Hamburg Flensburg ) 1 3.00 UNLIMITED
  Hamburg_Bremerhaven ( Hamburg Bremerhaven ) 1 3.00 UNLIMITED
  Hamburg_Norden ( Hamburg Norden ) 1 2.00 UNLIMITED
  Hamburg_Hannover ( Hamburg Hannover ) 1 71.00 UNLIMITED
  Hamburg_Bielefeld ( Hamburg Bielefeld ) 1 3.00 UNLIMITED
  Hamburg_Braunschweig ( Hamburg Braunschweig ) 1 2.00 UNLIMITED
  Hamburg_Osnabrueck ( Hamburg Osnabrueck ) 1 2.00 UNLIMITED
  Hamburg_Kassel ( Hamburg Kassel ) 1 2.00 UNLIMITED
  Hamburg_Frankfurt ( Hamburg Frankfurt ) 1 11.00 UNLIMITED
  Hamburg_Darmstadt ( Hamburg Darmstadt ) 1 2.00 UNLIMITED
  Hamburg_Mannheim ( Hamburg Mannheim ) 1 2.00 UNLIMITED
  Hamburg_Giessen ( Hamburg Giessen ) 1 2.00 UNLIMITED
  Hamburg_Fulda ( Hamburg Fulda ) 1 2.00 UNLIMITED
  Hamburg_Saarbruecken ( Hamburg Saarbruecken ) 1 2.00 UNLIMITED
  Hamburg_Stuttgart ( Hamburg Stuttgart ) 1 3.00 UNLIMITED
  Hamburg_Karlsruhe ( Hamburg Karlsruhe ) 1 2.00 UNLIMITED
  Hamburg_Ulm ( Hamburg Ulm ) 1 2.00 UNLIMITED
  Hamburg_Freiburg ( Hamburg Freiburg ) 1 2.00 UNLIMITED
  Hamburg_Muenchen ( Hamburg Muenchen ) 1 6.00 UNLIMITED
  Hamburg_Augsburg ( Hamburg Augsburg ) 1 2.00 UNLIMITED
  Hamburg_Nuernberg ( Hamburg Nuernberg ) 1 2.00 UNLIMITED
  Hamburg_Wuerzburg ( Hamburg Wuerzburg ) 1 2.00 UNLIMITED
  Hamburg_Regensburg ( Hamburg Regensburg ) 1 2.00 UNLIMITED
  Bremen_Kiel ( Bremen Kiel ) 1 2.00 UNLIMITED
  Bremen_Oldenburg ( Bremen Oldenburg ) 1 4.00 UNLIMITED
  Bremen_Flensburg ( Bremen Flensburg ) 1 2.00 UNLIMITED
  Bremen_Bremerhaven ( Bremen Bremerhaven ) 1 2.00 UNLIMITED
  Bremen_Norden ( Bremen Norden ) 1 3.00 UNLIMITED
  Bremen_Hannover ( Bremen Hannover ) 1 11.00 UNLIMITED
  Bremen_Bielefeld ( Bremen Bielefeld ) 1 2.00 UNLIMITED
  Bremen_Braunschweig ( Bremen Braunschweig ) 1 2.00 UNLIMITED
  Bremen_Osnabrueck ( Bremen Osnabrueck ) 1 2.00 UNLIMITED
  Bremen_Kassel ( Bremen Kassel ) 1 2.00 UNLIMITED
  Bremen_Frankfurt ( Bremen Frankfurt ) 1 2.00 UNLIMITED
  Bremen_Darmstadt ( Bremen Darmstadt ) 1 2.00 UNLIMITED
  Bremen_Mannheim ( Bremen Mannheim ) 1 2.00 UNLIMITED
  Bremen_Giessen ( Bremen Giessen ) 1 2.00 UNLIMITED
  Bremen_Trier ( Bremen Trier ) 1 2.00 UNLIMITED
  Bremen_Stuttgart ( Bremen Stuttgart ) 1 2.00 UNLIMITED
  Bremen_Karlsruhe ( Bremen Karlsruhe ) 1 2.00 UNLIMITED
  Bremen_Muenchen ( Bremen Muenchen ) 1 2.00 UNLIMITED
  Bremen_Augsburg ( Bremen Augsburg ) 1 2.00 UNLIMITED
  Bremen_Nuernberg ( Bremen Nuernberg ) 1 2.00 UNLIMITED
  Bremen_Wuerzburg ( Bremen Wuerzburg ) 1 2.00 UNLIMITED
  Kiel_Oldenburg ( Kiel Oldenburg ) 1 2.00 UNLIMITED
  Kiel_Flensburg ( Kiel Flensburg ) 1 3.00 UNLIMITED
  Kiel_Bremerhaven ( Kiel Bremerhaven ) 1 2.00 UNLIMITED
  Kiel_Hannover ( Kiel Hannover ) 1 2.00 UNLIMITED
  Kiel_Bielefeld ( Kiel Bielefeld ) 1 2.00 UNLIMITED
  Kiel_Braunschweig ( Kiel Braunschweig ) 1 2.00 UNLIMITED
  Kiel_Kassel ( Kiel Kassel ) 1 2.00 UNLIMITED
  Kiel_Frankfurt ( Kiel Frankfurt ) 1 2.00 UNLIMITED
  Kiel_Darmstadt ( Kiel Darmstadt ) 1 2.00 UNLIMITED
  Kiel_Mannheim ( Kiel Mannheim ) 1 2.00 UNLIMITED
  Kiel_Stuttgart ( Kiel Stuttgart ) 1 2.00 UNLIMITED
  Kiel_Karlsruhe ( Kiel Karlsruhe ) 1 2.00 UNLIMITED
  Kiel_Muenchen ( Kiel Muenchen ) 1 2.00 UNLIMITED
  Kiel_Augsburg ( Kiel Augsburg ) 1 2.00 UNLIMITED
  Kiel_Nuernberg ( Kiel Nuernberg ) 1 2.00 UNLIMITED
  Kiel_Bayreuth ( Kiel Bayreuth ) 1 2.00 UNLIMITED
  Kiel_Wuerzburg ( Kiel Wuerzburg ) 1 2.00 UNLIMITED
  Oldenburg_Bremerhaven ( Oldenburg Bremerhaven ) 1 2.00 UNLIMITED
  Oldenburg_Norden ( Oldenburg Norden ) 1 2.00 UNLIMITED
  Oldenburg_Hannover ( Oldenburg Hannover ) 1 2.00 UNLIMITED
  Oldenburg_Bielefeld ( Oldenburg Bielefeld ) 1 2.00 UNLIMITED
  Oldenburg_Osnabrueck ( Oldenburg Osnabrueck ) 1 2.00 UNLIMITED
  Oldenburg_Frankfurt ( Oldenburg Frankfurt ) 1 2.00 UNLIMITED
  Oldenburg_Stuttgart ( Oldenburg Stuttgart ) 1 2.00 UNLIMITED
  Oldenburg_Muenchen ( Oldenburg Muenchen ) 1 2.00 UNLIMITED
  Flensburg_Bremerhaven ( Flensburg Bremerhaven ) 1 2.00 UNLIMITED
  Flensburg_Hannover ( Flensburg Hannover ) 1 2.00 UNLIMITED
  Flensburg_Bielefeld ( Flensburg Bielefeld ) 1 2.00 UNLIMITED
  Flensburg_Frankfurt ( Flensburg Frankfurt ) 1 5.00 UNLIMITED
  Bremerhaven_Hannover ( Bremerhaven Hannover ) 1 2.00 UNLIMITED
  Bremerhaven_Bielefeld ( Bremerhaven Bielefeld ) 1 2.00 UNLIMITED
  Bremerhaven_Frankfurt ( Bremerhaven Frankfurt ) 1 2.00 UNLIMITED
  Norden_Hannover ( Norden Hannover ) 1 2.00 UNLIMITED
  Norden_Bielefeld ( Norden Bielefeld ) 1 2.00 UNLIMITED
  Norden_Osnabrueck ( Norden Osnabrueck ) 1 2.00 UNLIMITED
  Norden_Frankfurt ( Norden Frankfurt ) 1 2.00 UNLIMITED
  Norden_Saarbruecken ( Norden Saarbruecken ) 1 2.00 UNLIMITED
  Norden_Konstanz ( Norden Konstanz ) 1 2.00 UNLIMITED
  Norden_Muenchen ( Norden Muenchen ) 1 2.00 UNLIMITED
  Norden_Passau ( Norden Passau ) 1 2.00 UNLIMITED
  Hannover_Bielefeld ( Hannover Bielefeld ) 1 25.00 UNLIMITED
  Hannover_Braunschweig ( Hannover Braunschweig ) 1 5.00 UNLIMITED
  Hannover_Osnabrueck ( Hannover Osnabrueck ) 1 3.00 UNLIMITED
  Hannover_Kassel ( Hannover Kassel ) 1 6.00 UNLIMITED
  Hannover_Frankfurt ( Hannover Frankfurt ) 1 49.00 UNLIMITED
  Hannover_Darmstadt ( Hannover Darmstadt ) 1 2.00 UNLIMITED
  Hannover_Mannheim ( Hannover Mannheim ) 1 2.00 UNLIMITED
  Hannover_Giessen ( Hannover Giessen ) 1 2.00 UNLIMITED
  Hannover_Trier ( Hannover Trier ) 1 2.00 UNLIMITED
  Hannover_Fulda ( Hannover Fulda ) 1 2.00 UNLIMITED
  Hannover_Saarbruecken ( Hannover Saarbruecken ) 1 2.00 UNLIMITED
  Hannover_Stuttgart ( Hannover Stuttgart ) 1 2.00 UNLIMITED
  Hannover_Karlsruhe ( Hannover Karlsruhe ) 1 2.00 UNLIMITED
  Hannover_Ulm ( Hannover Ulm ) 1 2.00 UNLIMITED
  Hannover_Konstanz ( Hannover Konstanz ) 1 2.00 UNLIMITED
  Hannover_Freiburg ( Hannover Freiburg ) 1 2.00 UNLIMITED
  Hannover_Muenchen ( Hannover Muenchen ) 1 2.00 UNLIMITED
